"","Recorder","Date","Month","Hour","Second"
"2232","R1064",2022-12-18,12,6,2700
"2233","R1060",2022-12-18,12,6,2800
"2234","R1063",2022-12-18,12,11,1200
"2235","R1060",2022-12-19,12,6,100
"2236","R1059",2022-12-19,12,6,200
"2237","R1064",2022-12-19,12,6,300
"2238","R1060",2022-12-19,12,6,400
"2239","R1062",2022-12-19,12,6,500
"2240","R1064",2022-12-19,12,6,600
"2241","R1060",2022-12-19,12,6,700
"2242","R1064",2022-12-19,12,6,800
"2243","R1024",2022-12-19,12,6,1900
"2244","R1050",2022-12-19,12,6,2000
"2245","R1025",2022-12-19,12,6,2200
"2246","R1025",2022-12-19,12,6,2300
"2247","R1025",2022-12-19,12,6,2400
"2248","R1025",2022-12-19,12,6,2600
"2249","R1025",2022-12-19,12,6,2700
"2250","R1025",2022-12-19,12,6,2800
"2251","R1025",2022-12-19,12,6,2900
"2252","R1064",2022-12-20,12,6,2600
"2253","R1023",2022-12-20,12,6,2700
"2254","R1060",2022-12-20,12,6,2800
"2255","R1064",2022-12-20,12,6,2900
"2256","R1064",2022-12-20,12,6,3000
"2257","R1050",2022-12-20,12,6,3100
"2258","R1064",2022-12-20,12,6,3200
"2259","R1060",2022-12-20,12,6,3300
"2260","R1064",2022-12-20,12,6,3400
"2261","R1060",2022-12-21,12,6,1500
"2262","R1064",2022-12-21,12,6,1700
"2263","R1023",2022-12-21,12,6,1800
"2264","R1062",2022-12-21,12,6,1900
"2265","R1060",2022-12-21,12,6,2000
"2266","R1062",2022-12-21,12,6,2100
"2267","R1064",2022-12-21,12,6,2200
"2268","R1062",2022-12-21,12,6,2400
"2269","R1064",2022-12-21,12,6,2500
"2270","R1064",2022-12-21,12,6,2600
"2271","R1064",2022-12-21,12,6,2700
"2272","R1023",2022-12-22,12,7,1800
"2273","R1050",2022-12-22,12,7,1900
"2274","R1024",2022-12-22,12,7,2000
"2275","R1050",2022-12-22,12,7,2100
"2276","R1063",2022-12-22,12,7,2200
"2277","R1050",2022-12-22,12,7,2300
"2278","R1050",2022-12-22,12,7,2400
"2279","R1025",2022-12-23,12,6,200
"2280","R1025",2022-12-23,12,6,700
"2281","R1062",2022-12-23,12,6,800
"2282","R1064",2022-12-23,12,6,900
"2283","R1064",2022-12-23,12,6,1000
"2284","R1025",2022-12-23,12,6,1100
"2285","R1023",2022-12-23,12,6,1200
"2286","R1060",2022-12-23,12,6,1300
"2287","R1064",2022-12-23,12,6,1400
"2288","R1064",2022-12-23,12,6,1500
"2289","R1064",2022-12-23,12,6,1600
"2290","R1025",2022-12-23,12,14,700
"2291","R1062",2022-12-24,12,6,1000
"2292","R1024",2022-12-24,12,6,1100
"2293","R1064",2022-12-24,12,6,1200
"2294","R1060",2022-12-24,12,6,1300
"2295","R1064",2022-12-24,12,6,1500
"2296","R1060",2022-12-24,12,6,1600
"2297","R1064",2022-12-24,12,6,1700
"2298","R1024",2022-12-24,12,6,1800
"2299","R1025",2022-12-24,12,6,1900
"2300","R1025",2022-12-24,12,6,2000
"2301","R1025",2022-12-24,12,6,2100
"2302","R1025",2022-12-24,12,6,2300
"2303","R1060",2022-12-25,12,6,900
"2304","R1060",2022-12-25,12,6,1000
"2305","R1064",2022-12-25,12,6,1100
"2306","R1060",2022-12-25,12,6,1200
"2307","R1060",2022-12-25,12,6,1300
"2308","R1060",2022-12-25,12,6,1400
"2309","R1060",2022-12-25,12,6,1500
"2310","R1050",2022-12-25,12,6,1800
"2311","R1023",2022-12-25,12,6,1900
"2312","R1025",2022-12-25,12,7,1300
"2313","R1025",2022-12-25,12,7,1400
"2314","R1025",2022-12-25,12,7,1500
"2315","R1025",2022-12-25,12,7,1600
"2316","R1025",2022-12-26,12,6,1000
"2317","R1025",2022-12-26,12,6,1300
"2318","R1025",2022-12-26,12,6,1500
"2319","R1025",2022-12-26,12,6,1600
"2320","R1025",2022-12-26,12,6,1800
"2321","R1025",2022-12-26,12,6,2200
"2322","R1025",2022-12-26,12,6,2300
"2323","R1063",2022-12-26,12,6,3300
"2324","R1063",2022-12-26,12,6,3400
"2325","R1064",2022-12-26,12,6,3500
"2326","R1060",2022-12-26,12,6,3600
"2327","R1023",2022-12-26,12,7,0
"2328","R1050",2022-12-26,12,10,800
"2329","R1050",2022-12-26,12,10,900
"2330","R1050",2022-12-26,12,10,1000
"2331","R1050",2022-12-26,12,10,1100
"2332","R1060",2022-12-27,12,6,1500
"2333","R1064",2022-12-27,12,6,1600
"2334","R1023",2022-12-27,12,6,1700
"2335","R1060",2022-12-27,12,6,1800
"2336","R1064",2022-12-27,12,6,1900
"2337","R1064",2022-12-27,12,6,2000
"2338","R1064",2022-12-27,12,6,2100
"2339","R1064",2022-12-27,12,6,2200
"2340","R1064",2022-12-27,12,6,2300
"2341","R1064",2022-12-27,12,6,2400
"2342","R1064",2022-12-27,12,6,2500
"2343","R1064",2022-12-27,12,6,2600
"2344","R1023",2022-12-27,12,6,2700
"2345","R1060",2022-12-27,12,6,2800
"2346","R1064",2022-12-27,12,6,2900
"2347","R1064",2022-12-27,12,6,3000
"2348","R1064",2022-12-27,12,6,3100
"2349","R1063",2022-12-27,12,6,3600
"2350","R1050",2022-12-27,12,7,0
"2351","R1023",2022-12-27,12,7,100
"2352","R1064",2022-12-27,12,7,200
"2353","R1023",2022-12-29,12,6,2100
"2354","R1064",2022-12-29,12,6,2200
"2355","R1064",2022-12-29,12,6,2300
"2356","R1064",2022-12-29,12,6,2400
"2357","R1064",2022-12-29,12,6,2500
"2358","R1064",2022-12-29,12,6,2900
"2359","R1025",2022-12-29,12,7,1500
"2360","R1025",2022-12-30,12,6,2600
"2361","R1025",2022-12-30,12,6,2700
"2362","R1050",2022-12-30,12,7,3200
"2363","R1060",2022-12-30,12,7,3300
"2364","R1050",2022-12-30,12,7,3400
"2365","R1050",2022-12-30,12,7,3600
"2366","R1060",2022-12-30,12,8,100
"2367","R1060",2022-12-30,12,8,300
"2368","R1060",2022-12-31,12,6,1100
"2369","R1060",2022-12-31,12,6,1200
"2370","R1064",2022-12-31,12,6,1300
"2371","R1060",2022-12-31,12,6,1400
"2372","R1060",2022-12-31,12,6,1500
"2373","R1060",2022-12-31,12,6,1600
"2374","R1064",2022-12-31,12,6,1700
"2375","R1064",2022-12-31,12,6,2300
"2376","R1063",2023-01-01,1,6,600
"2377","R1060",2023-01-01,1,6,700
"2378","R1050",2023-01-01,1,6,800
"2379","R1060",2023-01-01,1,6,900
"2380","R1062",2023-01-01,1,6,1000
"2381","R1064",2023-01-01,1,6,1100
"2382","R1064",2023-01-01,1,6,1200
"2383","R1024",2023-01-01,1,6,1300
"2384","R1064",2023-01-01,1,6,1400
"2385","R1023",2023-01-01,1,6,1500
"2386","R1024",2023-01-01,1,6,1600
"2387","R1064",2023-01-01,1,6,1700
"2388","R1064",2023-01-01,1,6,1800
"2389","R1060",2023-01-02,1,6,1500
"2390","R1050",2023-01-02,1,6,1600
"2391","R1064",2023-01-02,1,9,2600
"2392","R1060",2023-01-03,1,6,1400
"2393","R1060",2023-01-03,1,6,1500
"2394","R1064",2023-01-03,1,6,1600
"2395","R1064",2023-01-03,1,6,1700
"2396","R1060",2023-01-03,1,6,1800
"2397","R1064",2023-01-03,1,6,1900
"2398","R1064",2023-01-04,1,6,900
"2399","R1023",2023-01-04,1,6,1000
"2400","R1024",2023-01-04,1,6,1100
"2401","R1024",2023-01-04,1,6,1200
"2402","R1060",2023-01-04,1,6,1300
"2403","R1064",2023-01-04,1,6,1400
"2404","R1024",2023-01-04,1,6,1500
"2405","R1064",2023-01-04,1,6,1600
"2406","R1024",2023-01-04,1,6,1700
"2407","R1064",2023-01-04,1,6,1800
"2408","R1064",2023-01-04,1,6,1900
"2409","R1064",2023-01-06,1,6,2400
"2410","R1059",2023-01-06,1,6,2500
"2411","R1059",2023-01-06,1,6,2600
"2412","R1063",2023-01-06,1,6,2800
"2413","R1063",2023-01-06,1,6,3000
"2414","R1024",2023-01-06,1,6,3100
"2415","R1063",2023-01-06,1,6,3200
"2416","R1063",2023-01-06,1,6,3300
"2417","R1063",2023-01-06,1,6,3500
"2418","R1060",2023-01-07,1,6,900
"2419","R1060",2023-01-07,1,6,1000
"2420","R1060",2023-01-07,1,6,1100
"2421","R1064",2023-01-07,1,6,1200
"2422","R1059",2023-01-07,1,6,1300
"2423","R1059",2023-01-07,1,6,1400
"2424","R1060",2023-01-07,1,6,1500
"2425","R1059",2023-01-07,1,6,1600
"2426","R1064",2023-01-07,1,6,1700
"2427","R1059",2023-01-07,1,6,2400
"2428","R1060",2023-01-07,1,6,2500
"2429","R1059",2023-01-07,1,6,2600
"2430","R1060",2023-01-07,1,6,2700
"2431","R1060",2023-01-07,1,6,2800
"2432","R1060",2023-01-07,1,6,2900
"2433","R1064",2023-01-07,1,6,3000
"2434","R1064",2023-01-07,1,14,2200
"2435","R1064",2023-01-07,1,14,2900
"2436","R1060",2023-01-07,1,14,3000
"2437","R1064",2023-01-07,1,15,600
"2438","R1063",2023-01-07,1,15,800
"2439","R1025",2023-01-08,1,6,1200
"2440","R1025",2023-01-08,1,6,1300
"2441","R1064",2023-01-08,1,6,1400
"2442","R1064",2023-01-08,1,6,1500
"2443","R1025",2023-01-08,1,6,1600
"2444","R1025",2023-01-08,1,6,1700
"2445","R1025",2023-01-08,1,6,1800
"2446","R1064",2023-01-08,1,6,1900
"2447","R1024",2023-01-09,1,6,1000
"2448","R1024",2023-01-09,1,6,1100
"2449","R1059",2023-01-09,1,6,1200
"2450","R1059",2023-01-09,1,6,1300
"2451","R1059",2023-01-09,1,6,1400
"2452","R1059",2023-01-09,1,6,1500
"2453","R1024",2023-01-09,1,6,1600
"2454","R1059",2023-01-09,1,6,2000
"2455","R1025",2023-01-10,1,6,1200
"2456","R1062",2023-01-10,1,6,1300
"2457","R1064",2023-01-10,1,6,1400
"2458","R1025",2023-01-10,1,6,1500
"2459","R1064",2023-01-10,1,6,1600
"2460","R1025",2023-01-10,1,6,1700
"2461","R1025",2023-01-10,1,6,1800
"2462","R1064",2023-01-10,1,6,1900
"2463","R1060",2023-01-10,1,7,1300
"2464","R1064",2023-01-10,1,7,1400
"2465","R1059",2023-01-11,1,6,700
"2466","R1059",2023-01-11,1,6,800
"2467","R1050",2023-01-11,1,6,900
"2468","R1050",2023-01-11,1,6,1000
"2469","R1059",2023-01-11,1,6,1100
"2470","R1050",2023-01-11,1,6,1200
"2471","R1050",2023-01-11,1,6,1300
"2472","R1050",2023-01-11,1,6,1400
"2473","R1050",2023-01-11,1,6,1600
"2474","R1024",2023-01-12,1,6,900
"2475","R1059",2023-01-12,1,6,1000
"2476","R1060",2023-01-12,1,6,1100
"2477","R1024",2023-01-12,1,6,1200
"2478","R1059",2023-01-12,1,6,1300
"2479","R1060",2023-01-12,1,6,1400
"2480","R1060",2023-01-12,1,6,1500
"2481","R1060",2023-01-12,1,6,1600
"2482","R1064",2023-01-12,1,6,1700
"2483","R1063",2023-01-13,1,6,1000
"2484","R1060",2023-01-13,1,6,1200
"2485","R1064",2023-01-13,1,6,1300
"2486","R1064",2023-01-13,1,6,1400
"2487","R1063",2023-01-13,1,6,1500
"2488","R1063",2023-01-13,1,6,1600
"2489","R1059",2023-01-13,1,10,1400
"2490","R1059",2023-01-13,1,10,2800
"2491","R1059",2023-01-13,1,10,2900
"2492","R1059",2023-01-13,1,10,3000
"2493","R1025",2023-01-14,1,6,700
"2494","R1059",2023-01-14,1,6,800
"2495","R1025",2023-01-14,1,6,900
"2496","R1060",2023-01-14,1,6,1000
"2497","R1059",2023-01-14,1,6,1100
"2498","R1060",2023-01-14,1,6,1200
"2499","R1025",2023-01-14,1,6,1300
"2500","R1025",2023-01-14,1,6,1400
"2501","R1060",2023-01-14,1,6,1500
"2502","R1059",2023-01-14,1,6,1600
"2503","R1064",2023-01-14,1,6,1700
"2504","R1025",2023-01-15,1,6,700
"2505","R1025",2023-01-15,1,6,800
"2506","R1025",2023-01-15,1,6,1100
"2507","R1025",2023-01-15,1,6,1200
"2508","R1059",2023-01-15,1,6,3300
"2509","R1063",2023-01-15,1,6,3400
"2510","R1060",2023-01-15,1,6,3500
"2511","R1064",2023-01-15,1,6,3600
"2512","R1050",2023-01-15,1,7,200
"2513","R1053",2023-01-16,1,6,1300
"2514","R1059",2023-01-16,1,6,1400
"2515","R1064",2023-01-16,1,6,1500
"2516","R1050",2023-01-16,1,6,1600
"2517","R1064",2023-01-16,1,6,1700
"2518","R1053",2023-01-16,1,6,1800
"2519","R1060",2023-01-16,1,6,1900
"2520","R1050",2023-01-16,1,6,2000
"2521","R1059",2023-01-16,1,7,3100
"2522","R1050",2023-01-16,1,7,3200
"2523","R1060",2023-01-16,1,7,3300
"2524","R1062",2023-01-16,1,7,3400
"2525","R1064",2023-01-16,1,7,3500
"2526","R1060",2023-01-16,1,7,3600
"2527","R1060",2023-01-16,1,8,0
"2528","R1064",2023-01-16,1,8,100
"2529","R1059",2023-01-17,1,6,900
"2530","R1023",2023-01-17,1,6,1000
"2531","R1059",2023-01-17,1,6,1100
"2532","R1059",2023-01-17,1,6,1200
"2533","R1025",2023-01-17,1,6,3100
"2534","R1025",2023-01-17,1,7,700
"2535","R1025",2023-01-17,1,7,800
"2536","R1050",2023-01-18,1,6,1300
"2537","R1064",2023-01-18,1,6,2400
"2538","R1064",2023-01-18,1,6,2500
"2539","R1063",2023-01-18,1,6,2600
"2540","R1050",2023-01-18,1,6,2700
"2541","R1050",2023-01-18,1,6,2800
"2542","R1063",2023-01-18,1,6,2900
"2543","R1050",2023-01-18,1,6,3000
"2544","R1050",2023-01-18,1,6,3100
"2545","R1063",2023-01-18,1,6,3200
"2546","R1050",2023-01-18,1,6,3400
"2547","R1059",2023-01-18,1,11,2900
"2548","R1059",2023-01-18,1,11,3000
"2549","R1063",2023-01-19,1,6,1500
"2550","R1064",2023-01-19,1,6,1600
"2551","R1023",2023-01-19,1,6,1700
"2552","R1059",2023-01-19,1,6,1800
"2553","R1062",2023-01-19,1,6,1900
"2554","R1064",2023-01-19,1,6,2000
"2555","R1060",2023-01-19,1,6,2100
"2556","R1063",2023-01-19,1,6,2200
"2557","R1064",2023-01-19,1,6,2300
"2558","R1025",2023-01-19,1,6,2400
"2559","R1025",2023-01-19,1,6,2600
"2560","R1064",2023-01-20,1,6,1600
"2561","R1064",2023-01-20,1,6,1700
"2562","R1059",2023-01-20,1,6,1800
"2563","R1060",2023-01-20,1,6,1900
"2564","R1063",2023-01-20,1,6,2000
"2565","R1064",2023-01-20,1,6,2100
"2566","R1064",2023-01-20,1,6,2200
"2567","R1025",2023-01-20,1,12,1800
"2568","R1023",2023-01-21,1,6,500
"2569","R1060",2023-01-21,1,6,600
"2570","R1059",2023-01-21,1,6,700
"2571","R1062",2023-01-21,1,6,800
"2572","R1023",2023-01-21,1,6,900
"2573","R1023",2023-01-21,1,6,1000
"2574","R1064",2023-01-21,1,6,1100
"2575","R1064",2023-01-21,1,6,1200
"2576","R1060",2023-01-21,1,6,1300
"2577","R1023",2023-01-21,1,6,1400
"2578","R1059",2023-01-21,1,8,3400
"2579","R1024",2023-01-21,1,8,3500
"2580","R1059",2023-01-21,1,8,3600
"2581","R1050",2023-01-21,1,9,0
"2582","R1050",2023-01-21,1,9,100
"2583","R1024",2023-01-22,1,6,700
"2584","R1024",2023-01-22,1,6,800
"2585","R1059",2023-01-22,1,6,900
"2586","R1059",2023-01-22,1,6,1000
"2587","R1064",2023-01-22,1,6,1100
"2588","R1063",2023-01-22,1,6,1200
"2589","R1063",2023-01-22,1,6,1300
"2590","R1025",2023-01-22,1,6,1400
"2591","R1064",2023-01-22,1,6,1500
"2592","R1063",2023-01-22,1,6,1600
"2593","R1060",2023-01-22,1,6,1700
"2594","R1025",2023-01-22,1,8,500
"2595","R1025",2023-01-22,1,8,600
"2596","R1025",2023-01-22,1,8,700
"2597","R1059",2023-01-23,1,6,700
"2598","R1064",2023-01-23,1,6,800
"2599","R1064",2023-01-23,1,6,900
"2600","R1064",2023-01-23,1,6,1100
"2601","R1063",2023-01-23,1,6,1200
"2602","R1059",2023-01-23,1,6,1400
"2603","R1024",2023-01-23,1,6,1500
"2604","R1024",2023-01-23,1,6,2000
"2605","R1025",2023-01-24,1,6,1600
"2606","R1024",2023-01-24,1,6,1800
"2607","R1053",2023-01-24,1,6,1900
"2608","R1024",2023-01-24,1,6,2000
"2609","R1064",2023-01-24,1,6,2100
"2610","R1059",2023-01-24,1,6,2200
"2611","R1064",2023-01-24,1,6,2300
"2612","R1059",2023-01-24,1,6,2400
"2613","R1059",2023-01-24,1,6,2500
"2614","R1050",2023-01-24,1,6,2600
"2615","R1023",2023-01-24,1,6,2700
"2616","R1063",2023-01-24,1,6,2800
"2617","R1059",2023-01-24,1,6,2900
"2618","R1060",2023-01-24,1,6,3000
"2619","R1064",2023-01-25,1,6,2500
"2620","R1063",2023-01-25,1,6,2600
"2621","R1064",2023-01-25,1,6,2700
"2622","R1050",2023-01-25,1,6,2800
"2623","R1064",2023-01-25,1,6,2900
"2624","R1053",2023-01-25,1,6,3000
"2625","R1024",2023-01-25,1,6,3100
"2626","R1024",2023-01-25,1,6,3200
"2627","R1024",2023-01-25,1,6,3300
"2628","R1024",2023-01-25,1,6,3400
"2629","R1024",2023-01-25,1,6,3500
"2630","R1024",2023-01-25,1,6,3600
"2631","R1024",2023-01-25,1,7,200
"2632","R1059",2023-01-26,1,6,1100
"2633","R1064",2023-01-26,1,6,1200
"2634","R1059",2023-01-26,1,6,1300
"2635","R1059",2023-01-26,1,6,1400
"2636","R1064",2023-01-26,1,6,1500
"2637","R1059",2023-01-26,1,6,1600
"2638","R1023",2023-01-26,1,6,1700
"2639","R1064",2023-01-26,1,6,1800
"2640","R1050",2023-01-26,1,6,1900
"2641","R1050",2023-01-26,1,6,2000
"2642","R1023",2023-01-26,1,6,2100
"2643","R1024",2023-01-26,1,6,2200
"2644","R1050",2023-01-26,1,9,3500
"2645","R1059",2023-01-26,1,9,3600
"2646","R1050",2023-01-26,1,10,0
"2647","R1025",2023-01-27,1,6,1000
"2648","R1025",2023-01-27,1,6,1100
"2649","R1025",2023-01-27,1,6,1200
"2650","R1025",2023-01-27,1,6,1300
"2651","R1025",2023-01-27,1,6,1400
"2652","R1025",2023-01-27,1,6,1500
"2653","R1059",2023-01-27,1,6,1800
"2654","R1059",2023-01-27,1,6,1900
"2655","R1064",2023-01-27,1,6,2000
"2656","R1050",2023-01-27,1,6,2100
"2657","R1064",2023-01-27,1,6,2200
"2658","R1059",2023-01-27,1,6,2300
"2659","R1064",2023-01-27,1,6,2400
"2660","R1064",2023-01-27,1,6,2500
"2661","R1059",2023-01-27,1,6,2600
"2662","R1059",2023-01-27,1,6,2700
"2663","R1064",2023-01-27,1,6,2800
"2664","R1024",2023-01-27,1,7,1700
"2665","R1024",2023-01-27,1,7,1800
"2666","R1024",2023-01-27,1,7,1900
"2667","R1023",2023-01-27,1,7,2000
"2668","R1053",2023-01-27,1,7,2100
"2669","R1024",2023-01-27,1,7,2200
"2670","R1053",2023-01-27,1,7,2300
"2671","R1024",2023-01-27,1,7,2400
"2672","R1050",2023-01-27,1,7,2500
"2673","R1023",2023-01-28,1,6,1500
"2674","R1023",2023-01-28,1,6,1600
"2675","R1024",2023-01-28,1,6,1700
"2676","R1053",2023-01-28,1,6,1800
"2677","R1023",2023-01-28,1,6,1900
"2678","R1053",2023-01-28,1,6,2000
"2679","R1060",2023-01-28,1,13,500
"2680","R1064",2023-01-28,1,13,600
"2681","R1024",2023-01-29,1,6,400
"2682","R1025",2023-01-29,1,6,500
"2683","R1025",2023-01-29,1,6,700
"2684","R1025",2023-01-29,1,6,800
"2685","R1025",2023-01-29,1,6,900
"2686","R1025",2023-01-29,1,6,1000
"2687","R1025",2023-01-29,1,6,1100
"2688","R1025",2023-01-29,1,6,1300
"2689","R1025",2023-01-29,1,6,1400
"2690","R1064",2023-01-29,1,9,100
"2691","R1059",2023-01-29,1,9,200
"2692","R1059",2023-01-29,1,9,300
"2693","R1064",2023-01-29,1,9,400
"2694","R1059",2023-01-29,1,9,500
"2695","R1059",2023-01-29,1,9,600
"2696","R1064",2023-01-29,1,9,700
"2697","R1025",2023-01-29,1,9,1500
"2698","R1025",2023-01-29,1,9,1600
"2699","R1025",2023-01-29,1,9,1700
"2700","R1059",2023-01-29,1,10,1800
"2701","R1060",2023-01-29,1,10,1900
"2702","R1059",2023-01-29,1,10,2000
"2703","R1062",2023-01-29,1,10,2100
"2704","R1063",2023-01-29,1,10,2200
"2705","R1060",2023-01-29,1,10,2300
"2706","R1062",2023-01-29,1,10,2400
"2707","R1060",2023-01-29,1,10,2500
"2708","R1064",2023-01-29,1,10,2600
"2709","R1064",2023-01-29,1,10,2700
"2710","R1059",2023-01-29,1,12,800
"2711","R1063",2023-01-30,1,6,800
"2712","R1050",2023-01-30,1,6,900
"2713","R1059",2023-01-30,1,6,1000
"2714","R1064",2023-01-30,1,6,1100
"2715","R1024",2023-01-30,1,6,1200
"2716","R1050",2023-01-30,1,6,1300
"2717","R1064",2023-01-30,1,6,1400
"2718","R1025",2023-01-30,1,6,1500
"2719","R1024",2023-01-31,1,6,700
"2720","R1064",2023-01-31,1,6,800
"2721","R1025",2023-01-31,1,6,900
"2722","R1059",2023-01-31,1,6,1000
"2723","R1064",2023-01-31,1,6,1100
"2724","R1060",2023-01-31,1,6,1200
"2725","R1025",2023-01-31,1,6,1300
"2726","R1059",2023-01-31,1,6,1400
"2727","R1060",2023-01-31,1,6,1500
"2728","R1060",2023-01-31,1,6,1600
"2729","R1064",2023-01-31,1,6,1700
"2730","R1024",2023-01-31,1,6,1800
"2731","R1064",2023-01-31,1,6,2100
"2732","R1025",2023-01-31,1,7,3200
"2733","R1025",2023-01-31,1,7,3300
"2734","R1025",2023-01-31,1,7,3400
"2735","R1025",2023-01-31,1,7,3500
"2736","R1025",2023-01-31,1,7,3600
"2737","R1025",2023-01-31,1,8,100
"2738","R1025",2023-01-31,1,8,200
"2739","R1025",2023-01-31,1,8,300
"2740","R1025",2023-01-31,1,8,400
"2741","R1025",2023-01-31,1,10,100
"2742","R1023",2023-02-01,2,6,600
"2743","R1023",2023-02-01,2,6,700
"2744","R1023",2023-02-01,2,6,800
"2745","R1023",2023-02-01,2,6,900
"2746","R1023",2023-02-01,2,6,1000
"2747","R1023",2023-02-01,2,6,1100
"2748","R1063",2023-02-01,2,6,3500
"2749","R1063",2023-02-01,2,6,3600
"2750","R1063",2023-02-01,2,7,0
"2751","R1050",2023-02-01,2,7,100
"2752","R1059",2023-02-01,2,7,200
"2753","R1063",2023-02-01,2,7,300
"2754","R1060",2023-02-01,2,7,400
"2755","R1059",2023-02-01,2,7,500
"2756","R1060",2023-02-01,2,7,600
"2757","R1060",2023-02-01,2,7,700
"2758","R1059",2023-02-01,2,12,2500
"2759","R1059",2023-02-01,2,12,2600
"2760","R1023",2023-02-02,2,6,400
"2761","R1025",2023-02-02,2,6,500
"2762","R1025",2023-02-02,2,6,600
"2763","R1025",2023-02-02,2,6,700
"2764","R1060",2023-02-02,2,6,800
"2765","R1060",2023-02-02,2,6,900
"2766","R1059",2023-02-02,2,6,1000
"2767","R1060",2023-02-02,2,6,1100
"2768","R1025",2023-02-02,2,6,1200
"2769","R1025",2023-02-02,2,6,1300
"2770","R1060",2023-02-02,2,6,1400
"2771","R1064",2023-02-02,2,6,1500
"2772","R1060",2023-02-02,2,10,1800
"2773","R1064",2023-02-02,2,10,1900
"2774","R1062",2023-02-02,2,10,2000
"2775","R1064",2023-02-02,2,10,2100
"2776","R1060",2023-02-02,2,10,2200
"2777","R1060",2023-02-02,2,10,2400
"2778","R1064",2023-02-02,2,10,2500
"2779","R1064",2023-02-02,2,10,2700
"2780","R1025",2023-02-03,2,6,600
"2781","R1025",2023-02-03,2,6,700
"2782","R1025",2023-02-03,2,6,800
"2783","R1025",2023-02-03,2,6,900
"2784","R1025",2023-02-03,2,6,1000
"2785","R1025",2023-02-03,2,8,2500
"2786","R1024",2023-02-04,2,6,500
"2787","R1059",2023-02-04,2,6,600
"2788","R1050",2023-02-04,2,6,700
"2789","R1059",2023-02-04,2,6,800
"2790","R1024",2023-02-04,2,6,900
"2791","R1064",2023-02-04,2,6,1000
"2792","R1024",2023-02-04,2,6,1100
"2793","R1024",2023-02-04,2,6,1200
"2794","R1064",2023-02-04,2,6,1400
"2795","R1059",2023-02-04,2,6,3500
"2796","R1023",2023-02-04,2,6,3600
"2797","R1064",2023-02-04,2,7,0
"2798","R1063",2023-02-04,2,7,100
"2799","R1064",2023-02-04,2,7,200
"2800","R1059",2023-02-04,2,7,300
"2801","R1059",2023-02-04,2,7,400
"2802","R1063",2023-02-04,2,7,500
"2803","R1059",2023-02-04,2,7,600
"2804","R1050",2023-02-04,2,7,700
"2805","R1063",2023-02-04,2,8,900
"2806","R1060",2023-02-04,2,14,3200
"2807","R1064",2023-02-04,2,14,3300
"2808","R1064",2023-02-04,2,15,900
"2809","R1024",2023-02-05,2,6,700
"2810","R1025",2023-02-05,2,6,800
"2811","R1060",2023-02-05,2,6,900
"2812","R1064",2023-02-05,2,6,1000
"2813","R1025",2023-02-05,2,6,1100
"2814","R1064",2023-02-05,2,6,1200
"2815","R1064",2023-02-05,2,6,1300
"2816","R1024",2023-02-06,2,6,0
"2817","R1050",2023-02-06,2,6,100
"2818","R1050",2023-02-06,2,6,200
"2819","R1023",2023-02-06,2,6,300
"2820","R1064",2023-02-06,2,6,400
"2821","R1060",2023-02-06,2,6,500
"2822","R1063",2023-02-06,2,6,600
"2823","R1024",2023-02-07,2,6,200
"2824","R1064",2023-02-08,2,6,1100
"2825","R1060",2023-02-08,2,6,1200
"2826","R1050",2023-02-08,2,6,1300
"2827","R1053",2023-02-08,2,6,1400
"2828","R1025",2023-02-08,2,6,1500
"2829","R1050",2023-02-08,2,6,1600
"2830","R1024",2023-02-09,2,5,3500
"2831","R1023",2023-02-09,2,5,3600
"2832","R1024",2023-02-09,2,6,0
"2833","R1024",2023-02-09,2,6,100
"2834","R1050",2023-02-10,2,6,100
"2835","R1025",2023-02-11,2,6,200
"2836","R1025",2023-02-11,2,6,300
"2837","R1050",2023-02-12,2,6,500
"2838","R1063",2023-02-13,2,6,1400
"2839","R1064",2023-02-13,2,7,3500
"2840","R1064",2023-02-13,2,7,3600
"2841","R1064",2023-02-13,2,8,100
"2842","R1024",2023-02-14,2,6,400
"2843","R1024",2023-02-14,2,6,500
"2844","R1063",2023-02-14,2,6,600
"2845","R1064",2023-02-14,2,6,700
"2846","R1064",2023-02-14,2,6,800
"2847","R1064",2023-02-14,2,6,900
"2848","R1063",2023-02-14,2,10,3500
"2849","R1063",2023-02-14,2,11,100
"2850","R1063",2023-02-14,2,11,600
"2851","R1059",2023-02-15,2,6,200
"2852","R1064",2023-02-15,2,7,3400
"2853","R1024",2023-02-16,2,6,1300
"2854","R1060",2023-02-16,2,6,2600
"2855","R1064",2023-02-16,2,6,2700
"2856","R1062",2023-02-16,2,6,2800
"2857","R1060",2023-02-16,2,6,2900
"2858","R1062",2023-02-16,2,6,3000
"2859","R1060",2023-02-16,2,6,3100
"2860","R1063",2023-02-17,2,6,200
"2861","R1063",2023-02-17,2,6,300
